;NomVille;MAJ   ; Code Postal ; Code INSEE ;Code Région; Latitude ; Longitude ; Eloignement 
7064;Tart-le-Bas;TART LE BAS ;21110;21622;26;47.216667;5.216667;1.48
7065;Beire-le-Fort;BEIRE LE FORT ;21110;21057;26;47.233333;5.25;1.6
7066;Chambeire;CHAMBEIRE   ;21110;21130;26;47.283333;5.25;1.6
7067;Labergement-Foigney;LABERGEMENT FOIGNEY  ;21110;21330;26;47.25;5.25;1.6
7068;Longeault;LONGEAULT   ;21110;21352;26;47.216667;5.25;1.6
7069;Pluvault;PLUVAULT   ;21110;21486;26;47.216667;5.25;1.6
7070;Tart-l'Abbaye;TART L ABBAYE ;21110;21621;26;47.183333;5.25;1.6
7071;Collonges-lès-Premières;COLLONGES LES PREMIERES ;21110;21183;26;47.216667;5.266667;1.66
7072;Pluvet;PLUVET   ;21110;21487;26;47.2;5.266667;1.66
7073;Longchamp;LONGCHAMP   ;21110;21351;26;47.25;5.283333;1.72
7074;Premières;PREMIERES   ;21110;21507;26;47.233333;5.283333;1.72
7075;Frénois;FRENOIS   ;21120;21286;26;47.533333;4.9;1.99
7076;Moloy;MOLOY   ;21120;21421;26;47.533333;4.916667;1.79
7077;Courtivron;COURTIVRON   ;21120;21208;26;47.533333;4.966667;1.18
7078;Tarsul;TARSUL   ;21120;21620;26;47.533333;4.983333;0.97
7079;Vernot;VERNOT   ;21120;21666;26;47.483333;4.983333;1.08
7080;Poiseul-lès-Saulx;POISEUL LES SAULX ;21120;21491;26;47.566667;5.0;0.95
7081;Saulx-leDuc;SAULX LE DUC ;21120;21587;26;47.533333;5.016667;0.79
7082;Avelanges;AVELANGES   ;21120;21039;26;47.583333;5.033333;1.03
7083;Villecomte;VILLECOMTE   ;21120;21692;26;47.516667;5.033333;0.84
7084;Marey-sur-Tille;MAREY SUR TILLE ;21120;21385;26;47.583333;5.05;1.03
7085;Chaignay;CHAIGNAY   ;21120;21127;26;47.466667;5.066667;0.96
7086;Diénay;DIENAY   ;21120;21230;26;47.516667;5.066667;0.96
7087;Is-sur-Tille;IS SUR TILLE ;21120;21317;26;47.516667;5.1;1.07
7088;Villey-sur-Tille;VILLEY SUR TILLE ;21120;21702;26;47.55;5.1;1.07
7089;Crécey-sur-Tille;CRECEY SUR TILLE ;21120;21211;26;47.566667;5.133333;1.19
7090;Gemeaux;GEMEAUX   ;21120;21290;26;47.483333;5.133333;1.19
7091;Marcilly-sur-Tille;MARCILLY SUR TILLE ;21120;21383;26;47.516667;5.133333;1.19
7092;Pichanges;PICHANGES   ;21120;21483;26;47.466667;5.15;1.29
7093;Échevannes;ECHEVANNES   ;21120;21240;26;47.533333;5.166667;1.31
7094;Til-Châtel;TIL CHATEL  ;21120;21638;26;47.516667;5.166667;1.31
7095;Spoy;SPOY   ;21120;21614;26;47.45;5.2;1.92
7096;Val-Suzon;VAL SUZON  ;21121;21651;26;47.416667;4.9;1.65
7097;Darois;DAROIS   ;21121;21227;26;47.383333;4.933333;0.76
7098;Étaules;ETAULES   ;21121;21255;26;47.4;4.95;0.58
7099;Daix;DAIX   ;21121;21223;26;47.35;5.0;0.91
7100;Hauteville-lès-Dijon;HAUTEVILLE LES DIJON ;21121;21315;26;47.366667;5.0;0.72
7101;Ahuy;AHUY   ;21121;21003;26;47.366667;5.033333;1.38
7102;Tréclun;TRECLUN   ;21130;21643;26;47.183333;5.283333;1.72
7103;Champdôtre;CHAMPDOTRE   ;21130;21138;26;47.183333;5.3;1.78
7104;Pont;PONT   ;21130;21495;26;47.183333;5.316667;1.83
7105;LesMaillys;LES MAILLYS  ;21130;21371;26;47.133333;5.333333;1.89
7106;Tillenay;TILLENAY   ;21130;21639;26;47.183333;5.35;1.95
7107;Villers-lès-Pots;VILLERS LES POTS ;21130;21699;26;47.216667;5.35;1.95
7108;Athée;   ;21130;21028;26;47.233333;5.366667;2.01
7109;Saint-Seine-en-Bâche;SAINT SEINE EN BACHE;21130;21572;26;47.116667;5.366667;2.01
7110;Auxonne;AUXONNE   ;21130;21038;26;47.2;5.383333;2.07
7111;Labergement-lès-Auxonne;LABERGEMENT LES AUXONNE ;21130;21331;26;47.15;5.383333;2.07
7112;Poncey-lès-Athée;PONCEY LES ATHEE ;21130;21493;26;47.233333;5.383333;2.07
7113;Flagey-lès-Auxonne;FLAGEY LES AUXONNE ;21130;21268;26;47.133333;5.4;2.13
7114;Villers-Rotin;VILLERS ROTIN  ;21130;21701;26;47.15;5.4;2.13
7115;Billey;BILLEY   ;21130;21074;26;47.15;5.433333;2.24
7116;Flammerans;FLAMMERANS   ;21130;21269;26;47.233333;5.45;2.3
7117;Semur-en-Auxois;SEMUR EN AUXOIS;21140;21603;0;47.491388;4.333611;
7118;Vic-de-Chassenay;VIC DE CHASSENAY ;21140;21676;26;47.466667;4.266667;1.88
7119;Courcelles-lès-Semur;COURCELLES LES SEMUR ;21140;21205;26;47.45;4.3;1.74
7120;Genay;GENAY   ;21140;21291;26;47.533333;4.3;1.74
7121;Flée;FLEE   ;21140;21272;26;47.433333;4.333333;1.62
7122;Montigny-sur-Armançon;MONTIGNY SUR ARMANCON ;21140;21431;26;47.433333;4.366667;1.51
7123;Pont-et-Massène;PONT ET MASSENE ;21140;21497;26;47.466667;4.366667;1.51
7124;Lantilly;LANTILLY   ;21140;21341;26;47.55;4.383333;1.45
7125;Saint-Euphrône;SAINT EUPHRONE  ;21140;21547;26;47.483333;4.383333;1.45
7126;Villars-et-Villenotte;VILLARS ET VILLENOTTE ;21140;21689;26;47.516667;4.383333;1.45
7127;Juilly;JUILLY   ;21140;21329;26;47.5;4.4;1.39
7128;Massingy-lès-Semur;MASSINGY LES SEMUR ;21140;21394;26;47.516667;4.4;1.39
7129;Villeneuve-sous-Charigny;VILLENEUVE SOUS CHARIGNY ;21140;21696;26;47.433333;4.4;1.39
7130;Souhey;SOUHEY   ;21140;21612;26;47.483333;4.416667;1.33
7131;Charigny;CHARIGNY   ;21140;21145;26;47.433333;4.433333;1.38
7132;Magny-la-Ville;MAGNY LA VILLE ;21140;21365;26;47.483333;4.433333;1.27
7133;Grignon;GRIGNON   ;21150;21308;26;47.566667;4.4;1.59
7134;Mussy-la-Fosse;MUSSY LA FOSSE ;21150;21448;26;47.516667;4.433333;1.27
7135;Seigny;SEIGNY   ;21150;21598;26;47.583333;4.433333;1.3
7136;Venarey-les-Laumes;VENAREY LES LAUMES ;21150;21663;26;47.533333;4.433333;1.27
7137;Chassey;CHASSEY   ;21150;21151;26;47.483333;4.45;1.21
7138;Marigny-le-Cahouet;MARIGNY LE CAHOUET ;21150;21386;26;47.466667;4.45;1.21
7139;LesLaumes;LES LAUMES  ;21150;21902;26;47.533333;4.45;1.21
7140;Ménétreux-le-Pitois;MENETREUX LE PITOIS ;21150;21404;26;47.566667;4.466667;1.15
7141;Pouillenay;POUILLENAY   ;21150;21500;26;47.5;4.466667;1.15
7142;Alise-Sainte-Reine;ALISE SAINTE REINE ;21150;21008;26;47.533333;4.483333;1.1
7143;Grésigny-Sainte-Reine;GRESIGNY SAINTE REINE ;21150;21307;26;47.55;4.5;1.04
7144;Bussy-le-Grand;BUSSY LE GRAND ;21150;21122;26;47.583333;4.516667;1.03
7145;Lucenay-le-Duc;LUCENAY LE DUC ;21150;21358;26;47.6;4.516667;1.12
7146;Flavigny-sur-Ozerain;FLAVIGNY SUR OZERAIN ;21150;21271;26;47.5;4.533333;0.92
7147;LaRoche-Vanneau;LA ROCHE VANNEAU ;21150;21528;26;47.466667;4.533333;0.92
7148;Darcey;DARCEY   ;21150;21226;26;47.55;4.566667;0.87
7149;Gissey-sous-Flavigny;GISSEY SOUS FLAVIGNY ;21150;21299;26;47.516667;4.583333;0.95
7150;Hauteroche;HAUTEROCHE   ;21150;21314;26;47.5;4.583333;1.01
7151;Jailly-les-Moulins;JAILLY LES MOULINS ;21150;21321;26;47.45;4.6;1.54
7152;Corpoyer-la-Chapelle;CORPOYER LA CHAPELLE ;21150;21197;26;47.533333;4.616667;1.39
7153;Thenissey;THENISSEY   ;21150;21627;26;47.5;4.616667;1.43
7154;Frôlois;FROLOIS   ;21150;21288;26;47.533333;4.633333;1.61
7155;Flavignerot;FLAVIGNEROT   ;21160;21270;26;47.283333;4.916667;1.4
7156;Corcelles-les-Monts;CORCELLES LES MONTS ;21160;21192;26;47.3;4.933333;1.13
7157;Couchey;COUCHEY   ;21160;21200;26;47.266667;4.983333;0.67
7158;Marsannay-la-Côte;MARSANNAY LA COTE ;21160;21390;26;47.266667;4.983333;0.67
7159;Perrigny-lès-Dijon;PERRIGNY LES DIJON ;21160;21481;26;47.266667;5.0;1.13
7160;Aubigny-en-Plaine;AUBIGNY EN PLAINE ;21170;21031;26;47.133333;5.166667;1.7
7161;Charrey-sur-Saône;CHARREY SUR SAONE ;21170;21148;26;47.083333;5.166667;1.64
7162;Magny-lès-Aubigny;MAGNY LES AUBIGNY ;21170;21366;26;47.116667;5.166667;1.63
7163;Esbarres;ESBARRES   ;21170;21249;26;47.083333;5.216667;1.48
7164;Saint-Jean-de-Losne;SAINT JEAN DE LOSNE;21170;21554;26;47.1;5.25;1.6
7165;Losne;LOSNE   ;21170;21356;26;47.1;5.266667;1.66
7166;Saint-Usage;SAINT USAGE  ;21170;21577;26;47.1;5.266667;1.66
7167;Trouhans;TROUHANS   ;21170;21645;26;47.15;5.266667;1.66
7168;Échenon;ECHENON   ;21170;21239;26;47.116667;5.283333;1.72
7169;Franxault;FRANXAULT   ;21170;21285;26;47.05;5.283333;1.72
7170;Saint-Symphorien-sur-Saône;SAINT SYMPHORIEN SUR SAONE;21170;21575;26;47.1;5.3;1.78
7171;Laperrière-sur-Saône;LAPERRIERE SUR SAONE ;21170;21342;26;47.116667;5.35;1.95
7172;Samerey;SAMEREY   ;21170;21581;26;47.083333;5.366667;2.01
7173;Saint-Romain;SAINT ROMAIN  ;21190;21569;26;47.0;4.7;1.84
7174;Chassagne-Montrachet;CHASSAGNE MONTRACHET  ;21190;21150;26;46.933333;4.733333;2.16
7175;Mavilly-Mandelot;MAVILLY MANDELOT  ;21190;21397;26;47.05;4.733333;1.62
7176;Meloisey;MELOISEY   ;21190;21401;26;47.033333;4.733333;1.67
7177;Auxey-Duresses;AUXEY DURESSES  ;21190;21037;26;46.983333;4.75;1.92
7178;Corpeau;CORPEAU   ;21190;21196;26;46.933333;4.75;2.16
7179;Nantoux;NANTOUX   ;21190;21450;26;47.033333;4.75;1.67
7180;Puligny-Montrachet;PULIGNY MONTRACHET  ;21190;21512;26;46.95;4.75;2.08
7181;Meursault;MEURSAULT   ;21190;21412;26;46.983333;4.766667;1.92
7182;Monthélie;MONTHELIE   ;21190;21428;26;47.0;4.766667;1.84
7183;Ébaty;EBATY   ;21190;21236;26;46.933333;4.783333;2.16
7184;Corcelles-les-Arts;CORCELLES LES ARTS ;21190;21190;26;46.95;4.8;2.08
7185;Tailly;TAILLY   ;21190;21616;26;46.966667;4.816667;2
7186;Merceuil;MERCEUIL   ;21190;21405;26;46.95;4.833333;2.08
7187;Bouze-lès-Beaune;BOUZE LES BEAUNE ;21200;21099;26;47.05;4.766667;2.35
7188;Beaune;BEAUNE   ;21200;21054;26;47.033333;4.833333;1.67
7189;Bligny-lès-Beaune;BLIGNY LES BEAUNE ;21200;21086;26;46.983333;4.833333;1.92
7190;Montagny-lès-Beaune;MONTAGNY LES BEAUNE ;21200;21423;26;46.983333;4.85;1.92
7191;Chorey;CHOREY   ;21200;21173;26;47.05;4.866667;1.59
7192;Levernois;LEVERNOIS   ;21200;21347;26;47.0;4.866667;1.84
7193;Vignoles;VIGNOLES   ;21200;21684;26;47.033333;4.883333;1.67
7194;Combertault;COMBERTAULT   ;21200;21185;26;47.0;4.9;1.84
7195;Sainte-Marie-la-Blanche;SAINTE MARIE LA BLANCHE;21200;21558;26;46.983333;4.9;1.92
7196;Ruffey-lès-Beaune;RUFFEY LES BEAUNE ;21200;21534;26;47.016667;4.916667;1.75
7197;Meursanges;MEURSANGES   ;21200;21411;26;46.983333;4.95;1.92
7198;Chevigny-en-Valière;CHEVIGNY EN VALIERE ;21200;21170;26;46.966667;4.966667;2
7199;Marigny-lès-Reullée;MARIGNY LES REULLEE ;21200;21387;26;47.0;4.966667;1.84
7200;Molphey;MOLPHEY   ;21210;21422;26;47.35;4.216667;2.03
7201;Saint-Martin-de-la-Mer;SAINT MARTIN DE LA;21210;21560;26;47.233333;4.233333;1.98
7202;Saulieu;SAULIEU   ;21210;21584;26;47.266667;4.233333;1.98
7203;Lacour-d'Arcenay;LACOUR D ARCENAY ;21210;21335;26;47.366667;4.25;1.92
7204;Juillenay;JUILLENAY   ;21210;21328;26;47.366667;4.266667;1.86
7205;Montlay-en-Auxois;MONTLAY EN AUXOIS ;21210;21434;26;47.35;4.283333;1.8
7206;Villargoix;VILLARGOIX   ;21210;21687;26;47.283333;4.3;1.74
7207;LaMotte-Ternant;LA MOTTE TERNANT ;21210;21445;26;47.316667;4.333333;1.62
7208;Thoisy-la-Berchère;THOISY LA BERCHERE ;21210;21629;26;47.25;4.333333;1.62
7209;Missery;MISSERY   ;21210;21417;26;47.3;4.366667;1.51
7210;Détain-et-Bruant;DETAIN ET BRUANT ;21220;21228;26;47.166667;4.783333;2.11
7211;Bévy;BEVY   ;21220;21070;26;47.183333;4.85;1.05
7212;Collonges-lès-Bévy;COLLONGES LES BEVY ;21220;21182;26;47.166667;4.85;1.16
7213;Ternant;TERNANT   ;21220;21625;26;47.2;4.85;1.01
7214;Urcy;URCY   ;21220;21650;26;47.266667;4.85;1.39
7215;Quémigny-Poisot;QUEMIGNY POISOT  ;21220;21513;26;47.233333;4.866667;0.87
7216;Clémencey;CLEMENCEY   ;21220;21178;26;47.25;4.883333;0.86
7217;Curtil-Vergy;CURTIL VERGY  ;21220;21219;26;47.166667;4.883333;1.02
7218;L'Étang-Vergy;L ETANG VERGY ;21220;21254;26;47.183333;4.883333;0.93
7219;Chamboeuf;CHAMBOEUF   ;21220;21132;26;47.233333;4.9;0.69
7220;Reulle-Vergy;REULLE VERGY  ;21220;21523;26;47.183333;4.9;0.93
7221;Segrois;SEGROIS   ;21220;21597;26;47.166667;4.9;1.02
7222;Curley;CURLEY   ;21220;21217;26;47.2;4.916667;0.85
7223;Chambolle-Musigny;CHAMBOLLE MUSIGNY  ;21220;21133;26;47.183333;4.95;0.93
7224;Gevrey-Chambertin;GEVREY CHAMBERTIN  ;21220;21295;26;47.233333;4.95;0.7
7225;Brochon;BROCHON   ;21220;21110;26;47.233333;4.966667;0.92
7226;Fixin;FIXIN   ;21220;21265;26;47.25;4.966667;1.07
7227;Morey-Saint-Denis;MOREY SAINT DENIS ;21220;21442;26;47.2;4.966667;0.85
7228;Saint-Philibert;SAINT PHILIBERT  ;21220;21565;26;47.2;5.016667;1.57
7229;Épernay-sous-Gevrey;EPERNAY SOUS GEVREY ;21220;21246;26;47.183333;5.033333;1.85
7230;Broindon;BROINDON   ;21220;21113;26;47.2;5.05;2.08
7231;Voudenay;VOUDENAY   ;21230;21715;26;47.083333;4.383333;2.03
7232;Magnien;MAGNIEN   ;21230;21363;26;47.1;4.433333;1.34
7233;Jouey;JOUEY   ;21230;21325;26;47.15;4.45;1.21
7234;Viévy;VIEVY   ;21230;21683;26;47.05;4.45;1.59
7235;Arnay-le-Duc;ARNAY LE DUC ;21230;21023;26;47.133333;4.483333;1.18
7236;Clomot;CLOMOT   ;21230;21181;26;47.183333;4.483333;1.1
7237;Mimeure;MIMEURE   ;21230;21414;26;47.15;4.5;1.1
7238;Saint-Prix-lès-Arnay;SAINT PRIX LES ARNAY;21230;21567;26;47.116667;4.5;1.26
7239;LeFête;LE FETE  ;21230;21264;26;47.183333;4.516667;0.98
7240;Musigny;MUSIGNY   ;21230;21447;26;47.166667;4.516667;1.02
7241;Saint-Pierre-en-Vaux;SAINT PIERRE EN VAUX;21230;21566;26;47.05;4.533333;1.59
7242;Antigny-la-Ville;ANTIGNY LA VILLE ;21230;21015;26;47.1;4.55;1.34
7243;Longecourt-lès-Culètre;LONGECOURT LES CULETRE ;21230;21354;26;47.166667;4.55;1.02
7244;Champignolles;CHAMPIGNOLLES   ;21230;21140;26;47.05;4.566667;1.59
7245;Foissy;FOISSY   ;21230;21274;26;47.116667;4.566667;1.26
7246;Lacanche;LACANCHE   ;21230;21334;26;47.066667;4.566667;1.51
7247;Culêtre;CULETRE   ;21230;21216;26;47.15;4.583333;1.16
7248;Cussy-le-Châtel;CUSSY LE CHATEL ;21230;21222;26;47.166667;4.583333;1.28
7249;Talant;TALANT   ;21240;21617;26;47.316667;5.0;0.72
7250;Corberon;CORBERON   ;21250;21189;26;47.016667;4.983333;2.27
7251;Corgengoux;CORGENGOUX   ;21250;21193;26;46.983333;5.0;2.11
7252;Villy-le-Moutier;VILLY LE MOUTIER ;21250;21708;26;47.033333;5.0;2.04
7253;Auvillars-sur-Saône;AUVILLARS SUR SAONE ;21250;21035;26;47.05;5.1;1.59
7254;Broin;BROIN   ;21250;21112;26;47.083333;5.1;1.43
7255;Glanon;GLANON   ;21250;21301;26;47.033333;5.1;1.67
7256;Pouilly-sur-Saône;POUILLY SUR SAONE ;21250;21502;26;47.016667;5.116667;1.75
7257;Bonnencontre;BONNENCONTRE   ;21250;21089;26;47.083333;5.15;1.43
7258;Chamblanc;CHAMBLANC   ;21250;21131;26;47.016667;5.15;1.75
7259;Jallanges;JALLANGES   ;21250;21322;26;46.983333;5.15;1.92
7260;Labruyère;LABRUYERE   ;21250;21333;26;47.033333;5.15;1.67
7261;Lechâtelet;LECHATELET   ;21250;21344;26;47.05;5.15;1.59
7262;Seurre;SEURRE   ;21250;21607;26;47.0;5.15;1.84
7263;Trugny;TRUGNY   ;21250;21647;26;46.983333;5.15;1.92
7264;Pagny-la-Ville;PAGNY LA VILLE ;21250;21474;26;47.066667;5.166667;1.51
7265;Pagny-le-Château;PAGNY LE CHATEAU ;21250;21475;26;47.05;5.183333;1.59
7266;Lanthes;LANTHES   ;21250;21340;26;47.0;5.2;1.84
7267;Grosbois-lès-Tichey;GROSBOIS LES TICHEY ;21250;21311;26;47.0;5.233333;1.84
7268;Montagny-lès-Seurre;MONTAGNY LES SEURRE ;21250;21424;26;47.016667;5.25;1.75
7269;Bousselange;BOUSSELANGE   ;21250;21095;26;46.983333;5.266667;1.92
7270;Tichey;TICHEY   ;21250;21637;26;47.016667;5.283333;1.96
7271;Vernois-lès-Vesvres;VERNOIS LES VESVRES ;21260;21665;26;47.65;5.15;1.36
7272;Foncegrive;FONCEGRIVE   ;21260;21275;26;47.616667;5.166667;1.31
7273;Selongey;SELONGEY   ;21260;21599;26;47.583333;5.166667;1.31
7274;Orville;ORVILLE   ;21260;21472;26;47.55;5.2;1.42
7275;Boussenois;BOUSSENOIS   ;21260;21096;26;47.633333;5.216667;1.48
7276;Véronnes-les-Petites;VERONNES LES PETITES ;21260;21668;26;47.533333;5.233333;1.54
7277;Sacquenay;SACQUENAY   ;21260;21536;26;47.583333;5.316667;1.83
7278;Binges;BINGES   ;21270;21076;26;47.333333;5.266667;1.96
7279;Tellecey;TELLECEY   ;21270;21624;26;47.283333;5.283333;1.75
7280;Cirey-lès-Pontailler;CIREY LES PONTAILLER ;21270;21175;26;47.3;5.3;1.78
7281;Étevaux;ETEVAUX   ;21270;21256;26;47.316667;5.316667;1.83
7282;Marandeuil;MARANDEUIL   ;21270;21376;26;47.35;5.35;1.95
7283;Drambon;DRAMBON   ;21270;21233;26;47.333333;5.366667;2.01
7284;Saint-Léger-Triey;SAINT LEGER TRIEY ;21270;21556;26;47.316667;5.366667;2.01
7285;Montmançon;MONTMANCON   ;21270;21437;26;47.35;5.383333;2.07
7286;Vonges;VONGES   ;21270;21713;26;47.3;5.4;2.13
7287;Pontailler-sur-Saône;PONTAILLER SUR SAONE ;21270;21496;26;47.3;5.416667;2.19
7288;Saint-Sauveur;SAINT SAUVEUR  ;21270;21571;26;47.366667;5.416667;2.19
7289;Maxilly-sur-Saône;MAXILLY SUR SAONE ;21270;21398;26;47.333333;5.433333;2.24
7290;Talmay;TALMAY   ;21270;21618;26;47.35;5.433333;2.24
7291;Heuilley-sur-Saône;HEUILLEY SUR SAONE ;21270;21316;26;47.333333;5.45;2.3
7292;Perrigny-sur-l'Ognon;PERRIGNY SUR L OGNON;21270;21482;26;47.316667;5.45;2.3
7293;Soissons-sur-Nacey;SOISSONS SUR NACEY ;21270;21610;26;47.25;5.45;2.3
7294;Vielverge;VIELVERGE   ;21270;21680;26;47.266667;5.45;2.3
7295;Cléry;CLERY   ;21270;21180;26;47.283333;5.5;2.48
7296;Essarois;ESSAROIS   ;21290;21250;26;47.75;4.766667;1.85
7297;Leuglay;LEUGLAY   ;21290;21346;26;47.816667;4.8;2.18
7298;Montmoyen;MONTMOYEN   ;21290;21438;26;47.733333;4.8;1.77
7299;Saint-Broing-les-Moines;SAINT BROING LES MOINES;21290;21543;26;47.683333;4.833333;1.53
7300;Faverolles-lès-Lucey;FAVEROLLES LES LUCEY ;21290;21262;26;47.833333;4.866667;2.26
7301;Lucey;LUCEY   ;21290;21359;26;47.85;4.866667;2.35
7302;Recey-sur-Ource;RECEY SUR OURCE ;21290;21519;26;47.783333;4.866667;2.02
7303;Terrefondrée;TERREFONDREE   ;21290;21626;26;47.733333;4.866667;1.77
7304;Bure-les-Templiers;BURE LES TEMPLIERS ;21290;21116;26;47.733333;4.9;1.77
7305;Menesble;MENESBLE   ;21290;21402;26;47.766667;4.9;1.94
7306;Chambain;CHAMBAIN   ;21290;21129;26;47.8;4.916667;2.1
7307;Buxerolles;BUXEROLLES   ;21290;21123;26;47.8;4.933333;2.1
7308;Gurgy-la-Ville;GURGY LA VILLE ;21290;21312;26;47.85;4.933333;2.35
7309;Beneuvre;BENEUVRE   ;21290;21063;26;47.7;4.95;1.61
7310;Chaugey;CHAUGEY   ;21290;21157;26;47.75;4.95;1.85
7311;Chenôve;CHENOVE   ;21300;21166;26;47.283333;5.0;0.72
7312;Arceau;ARCEAU   ;21310;21016;26;47.383333;5.183333;1.97
7313;Beire-le-Châtel;BEIRE LE CHATEL ;21310;21056;26;47.416667;5.2;1.7
7314;Viévigne;VIEVIGNE   ;21310;21682;26;47.433333;5.233333;1.54
7315;Magny-Saint-Médard;MAGNY SAINT MEDARD ;21310;21369;26;47.383333;5.25;1.6
7316;Belleneuve;BELLENEUVE   ;21310;21060;26;47.366667;5.266667;1.66
7317;Bèze;BEZE   ;21310;21071;26;47.466667;5.266667;1.66
7318;Savolles;SAVOLLES   ;21310;21595;26;47.383333;5.266667;1.66
7319;Tanay;TANAY   ;21310;21619;26;47.416667;5.266667;1.66
7320;Noiron-sur-Bèze;NOIRON SUR BEZE ;21310;21459;26;47.433333;5.3;1.78
7321;Trochères;TROCHERES   ;21310;21644;26;47.35;5.3;1.78
7322;Cuiserey;CUISEREY   ;21310;21215;26;47.366667;5.316667;1.83
7323;Mirebeau-sur-Bèze;MIREBEAU SUR BEZE ;21310;21416;26;47.4;5.316667;1.83
7324;Bézouotte;BEZOUOTTE   ;21310;21072;26;47.383333;5.333333;1.89
7325;Charmes;CHARMES   ;21310;21146;26;47.383333;5.35;1.95
7326;Beaumont-sur-Vingeanne;BEAUMONT SUR VINGEANNE ;21310;21053;26;47.466667;5.366667;2.01
7327;Blagny-sur-Vingeanne;BLAGNY SUR VINGEANNE ;21310;21079;26;47.433333;5.366667;2.01
7328;Dampierre-et-Flée;DAMPIERRE ET FLEE ;21310;21225;26;47.466667;5.366667;2.01
7329;Oisilly;OISILLY   ;21310;21467;26;47.416667;5.366667;2.01
7330;Champagne-sur-Vingeanne;CHAMPAGNE SUR VINGEANNE ;21310;21135;26;47.45;5.4;2.13
7331;Cheuge;CHEUGE   ;21310;21167;26;47.383333;5.4;2.13
7332;Jancigny;JANCIGNY   ;21310;21323;26;47.383333;5.4;2.13
7333;Renève;RENEVE   ;21310;21522;26;47.4;5.416667;2.19
7334;Marcilly-Ogny;MARCILLY OGNY  ;21320;21382;26;47.25;4.4;1.9
7335;Mont-Saint-Jean;MONT SAINT JEAN ;21320;21441;26;47.283333;4.4;1.97
7336;Beurey-Bauguay;BEUREY BAUGUAY  ;21320;21068;26;47.233333;4.433333;1.46
7337;Arconcey;ARCONCEY   ;21320;21020;26;47.216667;4.45;1.29
7338;Blancey;BLANCEY   ;21320;21082;26;47.3;4.466667;1.26
7339;Chailly-sur-Armançon;CHAILLY SUR ARMANCON ;21320;21128;26;47.266667;4.483333;1.1
7340;Éguilly;EGUILLY   ;21320;21244;26;47.3;4.5;1.04
7341;Essey;ESSEY   ;21320;21251;26;47.2;4.533333;0.92
7342;Martrois;MARTROIS   ;21320;21392;26;47.3;4.533333;0.92
7343;Thoisy-le-Désert;THOISY LE DESERT ;21320;21630;26;47.25;4.533333;0.92
7344;Bellenot-sous-Pouilly;BELLENOT SOUS POUILLY ;21320;21062;26;47.283333;4.55;0.86
7345;Meilly-sur-Rouvres;MEILLY SUR ROUVRES ;21320;21399;26;47.2;4.55;0.86
7346;Pouilly-en-Auxois;POUILLY EN AUXOIS ;21320;21501;26;47.266667;4.55;0.86
7347;Chazilly;CHAZILLY   ;21320;21164;26;47.183333;4.583333;0.97
7348;Maconge;MACONGE   ;21320;21362;26;47.2;4.583333;0.85
7349;Rouvres-sous-Meilly;ROUVRES SOUS MEILLY ;21320;21533;26;47.216667;4.583333;0.77
7350;Civry-en-Montagne;CIVRY EN MONTAGNE ;21320;21176;26;47.283333;4.6;0.92
7351;Créancey;CREANCEY   ;21320;21210;26;47.25;4.6;0.77
7352;Vandenesse-en-Auxois;VANDENESSE EN AUXOIS ;21320;21652;26;47.216667;4.6;0.85
7353;Sainte-Sabine;SAINTE SABINE  ;21320;21570;26;47.183333;4.616667;1.28
7354;Semarey;SEMAREY   ;21320;21600;26;47.266667;4.633333;1.24
7355;Châteauneuf;CHATEAUNEUF   ;21320;21152;26;47.216667;4.65;1.47
7356;Commarin;COMMARIN   ;21320;21187;26;47.25;4.65;1.43
7357;Nicey;NICEY   ;21330;21454;26;47.866667;4.316667;2.43
7358;Verdonnet;VERDONNET   ;21330;21664;26;47.733333;4.316667;2.07
7359;Channay;CHANNAY   ;21330;21143;26;47.883333;4.333333;2.51
7360;Fontaines-les-Sèches;FONTAINES LES SECHES ;21330;21279;26;47.783333;4.35;2.02
7361;Griselles;GRISELLES   ;21330;21309;26;47.866667;4.35;2.43
7362;Vertault;VERTAULT   ;21330;21671;26;47.916667;4.35;2.67
7363;Laignes;LAIGNES   ;21330;21336;26;47.833333;4.366667;2.26
7364;Villedieu;VILLEDIEU   ;21330;21693;26;47.916667;4.366667;2.67
7365;Marcenay;MARCENAY   ;21330;21378;26;47.866667;4.4;2.43
7366;Bâlot;BALOT   ;21330;21044;26;47.816667;4.433333;2.18
7367;Bissey-la-Pierre;BISSEY LA PIERRE ;21330;21078;26;47.85;4.433333;2.35
7368;Larrey;LARREY   ;21330;21343;26;47.883333;4.433333;-1
7369;Nesle-et-Massoult;NESLE ET MASSOULT ;21330;21451;26;47.783333;4.433333;2.02
7370;Poinçon-lès-Larrey;POINCON LES LARREY ;21330;21488;26;47.866667;4.45;2.43
7371;Bouix;BOUIX   ;21330;21093;26;47.883333;4.483333;2.51
7372;Jours-en-Vaux;JOURS EN VAUX ;21340;21327;26;47.05;4.583333;1.87
7373;Molinot;MOLINOT   ;21340;21420;26;47.016667;4.583333;1.75
7374;Aubigny-la-Ronce;AUBIGNY LA RONCE ;21340;21032;26;46.983333;4.616667;1.92
7375;Cormot-le-Grand;CORMOT LE GRAND ;21340;21195;26;46.966667;4.633333;2
7376;Ivry-en-Montagne;IVRY EN MONTAGNE ;21340;21318;26;47.033333;4.633333;1.67
